MonitoringStation,EventId,Cruise,Program,Project,Agency,Source,Station,SampleDate,SampleTime,TotalDepth,UpperPycnocline,LowerPycnocline,Depth,Layer,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit,Method,Lab,Problem,PrecisionPC,BiasPC,Details,Latitude,Longitude,TierLevel
"WT8.1",674034,"BAY846","TWQM","TRIB","MDDNR","MDDNR","WT8.1",8/8/2023,10:50:00,9.1,,,2,"M ","ISM","M1","SALINITY",,11.47000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673689,"BAY851","TWQM","TRIB","MDDNR","MDDNR","WT8.1",10/17/2023,07:27:00,9,,,4,"M ","ISM","M1","SALINITY",,14.66000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673689,"BAY851","TWQM","TRIB","MDDNR","MDDNR","WT8.1",10/17/2023,07:27:00,9,,,5,"M ","ISM","M1","SALINITY",,14.66000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673689,"BAY851","TWQM","TRIB","MDDNR","MDDNR","WT8.1",10/17/2023,07:27:00,9,,,6,"M ","ISM","M1","SALINITY",,14.73000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673689,"BAY851","TWQM","TRIB","MDDNR","MDDNR","WT8.1",10/17/2023,07:27:00,9,,,7,"M ","ISM","M1","SALINITY",,14.80000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673689,"BAY851","TWQM","TRIB","MDDNR","MDDNR","WT8.1",10/17/2023,07:27:00,9,,,8,"B ","ISM","M1","SALINITY",,14.80000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673804,"BAY853","TWQM","TRIB","MDDNR","MDDNR","WT8.1",11/16/2023,11:16:00,7.6,,,0.5,"S ","ISM","M1","SALINITY",,14.87000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673804,"BAY853","TWQM","TRIB","MDDNR","MDDNR","WT8.1",11/16/2023,11:16:00,7.6,,,1,"M ","ISM","M1","SALINITY",,14.87000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673804,"BAY853","TWQM","TRIB","MDDNR","MDDNR","WT8.1",11/16/2023,11:16:00,7.6,,,2,"M ","ISM","M1","SALINITY",,14.93000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673804,"BAY853","TWQM","TRIB","MDDNR","MDDNR","WT8.1",11/16/2023,11:16:00,7.6,,,3,"M ","ISM","M1","SALINITY",,15.00000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673804,"BAY853","TWQM","TRIB","MDDNR","MDDNR","WT8.1",11/16/2023,11:16:00,7.6,,,4,"M ","ISM","M1","SALINITY",,15.00000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673804,"BAY853","TWQM","TRIB","MDDNR","MDDNR","WT8.1",11/16/2023,11:16:00,7.6,,,5,"M ","ISM","M1","SALINITY",,15.07000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673804,"BAY853","TWQM","TRIB","MDDNR","MDDNR","WT8.1",11/16/2023,11:16:00,7.6,,,6,"M ","ISM","M1","SALINITY",,15.07000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673804,"BAY853","TWQM","TRIB","MDDNR","MDDNR","WT8.1",11/16/2023,11:16:00,7.6,,,6.6,"B ","ISM","M1","SALINITY",,15.07000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673919,"BAY854","TWQM","TRIB","MDDNR","MDDNR","WT8.1",12/12/2023,11:00:00,7.9,,,0.5,"S ","ISM","M1","SALINITY",,12.79000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673919,"BAY854","TWQM","TRIB","MDDNR","MDDNR","WT8.1",12/12/2023,11:00:00,7.9,,,1,"M ","ISM","M1","SALINITY",,12.99000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673919,"BAY854","TWQM","TRIB","MDDNR","MDDNR","WT8.1",12/12/2023,11:00:00,7.9,,,2,"M ","ISM","M1","SALINITY",,13.19000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",669801,"BAY835","TWQM","TRIB","MDDNR","MDDNR","WT8.1",2/16/2023,08:41:00,7.9,,,6,"M ","ISM","M1","SALINITY",,11.41000,"PPT","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",669801,"BAY835","TWQM","TRIB","MDDNR","MDDNR","WT8.1",2/16/2023,08:41:00,7.9,,,6.9,"B ","ISM","M1","SALINITY",,11.47000,"PPT","F01 ",,,,,,38.94960,-76.54610,"T3"
"WT8.1",672172,"BAY858","TWQM","TRIB","MDDNR","MDDNR","WT8.1",2/14/2024,09:55:00,8.5,,,0.5,"S ","ISM","M1","SALINITY",,6.06000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672172,"BAY858","TWQM","TRIB","MDDNR","MDDNR","WT8.1",2/14/2024,09:55:00,8.5,,,1,"M ","ISM","M1","SALINITY",,6.06000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672172,"BAY858","TWQM","TRIB","MDDNR","MDDNR","WT8.1",2/14/2024,09:55:00,8.5,,,2,"M ","ISM","M1","SALINITY",,6.06000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672172,"BAY858","TWQM","TRIB","MDDNR","MDDNR","WT8.1",2/14/2024,09:55:00,8.5,,,3,"M ","ISM","M1","SALINITY",,6.68000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672172,"BAY858","TWQM","TRIB","MDDNR","MDDNR","WT8.1",2/14/2024,09:55:00,8.5,,,4,"M ","ISM","M1","SALINITY",,7.37000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672172,"BAY858","TWQM","TRIB","MDDNR","MDDNR","WT8.1",2/14/2024,09:55:00,8.5,,,5,"M ","ISM","M1","SALINITY",,7.37000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672172,"BAY858","TWQM","TRIB","MDDNR","MDDNR","WT8.1",2/14/2024,09:55:00,8.5,,,6,"M ","ISM","M1","SALINITY",,8.12000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672172,"BAY858","TWQM","TRIB","MDDNR","MDDNR","WT8.1",2/14/2024,09:55:00,8.5,,,7,"M ","ISM","M1","SALINITY",,8.31000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672172,"BAY858","TWQM","TRIB","MDDNR","MDDNR","WT8.1",2/14/2024,09:55:00,8.5,,,7.5,"B ","ISM","M1","SALINITY",,8.38000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672457,"BAY856","TWQM","TRIB","MDDNR","MDDNR","WT8.1",1/8/2024,11:00:00,8.4,,,0.5,"S ","ISM","M1","SALINITY",,9.59000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672457,"BAY856","TWQM","TRIB","MDDNR","MDDNR","WT8.1",1/8/2024,11:00:00,8.4,,,1,"M ","ISM","M1","SALINITY",,9.59000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672457,"BAY856","TWQM","TRIB","MDDNR","MDDNR","WT8.1",1/8/2024,11:00:00,8.4,,,2,"M ","ISM","M1","SALINITY",,9.59000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672457,"BAY856","TWQM","TRIB","MDDNR","MDDNR","WT8.1",1/8/2024,11:00:00,8.4,,,3,"M ","ISM","M1","SALINITY",,10.69000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672457,"BAY856","TWQM","TRIB","MDDNR","MDDNR","WT8.1",1/8/2024,11:00:00,8.4,,,4,"M ","ISM","M1","SALINITY",,11.41000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672457,"BAY856","TWQM","TRIB","MDDNR","MDDNR","WT8.1",1/8/2024,11:00:00,8.4,,,5,"M ","ISM","M1","SALINITY",,13.39000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672457,"BAY856","TWQM","TRIB","MDDNR","MDDNR","WT8.1",1/8/2024,11:00:00,8.4,,,6,"M ","ISM","M1","SALINITY",,13.46000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672457,"BAY856","TWQM","TRIB","MDDNR","MDDNR","WT8.1",1/8/2024,11:00:00,8.4,,,7,"M ","ISM","M1","SALINITY",,13.53000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672457,"BAY856","TWQM","TRIB","MDDNR","MDDNR","WT8.1",1/8/2024,11:00:00,8.4,,,7.4,"B ","ISM","M1","SALINITY",,13.53000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672997,"BAY832","TWQM","TRIB","MDDNR","MDDNR","WT8.1",1/9/2023,10:04:00,8,,,0.5,"S ","ISM","M1","SALINITY",,11.21000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672997,"BAY832","TWQM","TRIB","MDDNR","MDDNR","WT8.1",1/9/2023,10:04:00,8,,,1,"M ","ISM","M1","SALINITY",,11.21000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672997,"BAY832","TWQM","TRIB","MDDNR","MDDNR","WT8.1",1/9/2023,10:04:00,8,,,2,"M ","ISM","M1","SALINITY",,11.21000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672997,"BAY832","TWQM","TRIB","MDDNR","MDDNR","WT8.1",1/9/2023,10:04:00,8,,,3,"M ","ISM","M1","SALINITY",,11.21000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672997,"BAY832","TWQM","TRIB","MDDNR","MDDNR","WT8.1",1/9/2023,10:04:00,8,,,4,"M ","ISM","M1","SALINITY",,11.87000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672997,"BAY832","TWQM","TRIB","MDDNR","MDDNR","WT8.1",1/9/2023,10:04:00,8,,,5,"M ","ISM","M1","SALINITY",,13.99000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672997,"BAY832","TWQM","TRIB","MDDNR","MDDNR","WT8.1",1/9/2023,10:04:00,8,,,6,"M ","ISM","M1","SALINITY",,14.06000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672997,"BAY832","TWQM","TRIB","MDDNR","MDDNR","WT8.1",1/9/2023,10:04:00,8,,,7,"B ","ISM","M1","SALINITY",,14.13000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673103,"BAY837","TWQM","TRIB","MDDNR","MDDNR","WT8.1",3/16/2023,10:29:00,8.9,,,0.5,"S ","ISM","M1","SALINITY",,11.15000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673103,"BAY837","TWQM","TRIB","MDDNR","MDDNR","WT8.1",3/16/2023,10:29:00,8.9,,,1,"M ","ISM","M1","SALINITY",,11.21000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673103,"BAY837","TWQM","TRIB","MDDNR","MDDNR","WT8.1",3/16/2023,10:29:00,8.9,,,2,"M ","ISM","M1","SALINITY",,11.41000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673103,"BAY837","TWQM","TRIB","MDDNR","MDDNR","WT8.1",3/16/2023,10:29:00,8.9,,,3,"M ","ISM","M1","SALINITY",,11.47000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673103,"BAY837","TWQM","TRIB","MDDNR","MDDNR","WT8.1",3/16/2023,10:29:00,8.9,,,4,"M ","ISM","M1","SALINITY",,11.61000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673103,"BAY837","TWQM","TRIB","MDDNR","MDDNR","WT8.1",3/16/2023,10:29:00,8.9,,,5,"M ","ISM","M1","SALINITY",,11.67000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673103,"BAY837","TWQM","TRIB","MDDNR","MDDNR","WT8.1",3/16/2023,10:29:00,8.9,,,6,"M ","ISM","M1","SALINITY",,11.74000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673103,"BAY837","TWQM","TRIB","MDDNR","MDDNR","WT8.1",3/16/2023,10:29:00,8.9,,,7,"M ","ISM","M1","SALINITY",,11.74000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673103,"BAY837","TWQM","TRIB","MDDNR","MDDNR","WT8.1",3/16/2023,10:29:00,8.9,,,7.9,"B ","ISM","M1","SALINITY",,11.74000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673228,"BAY838","TWQM","TRIB","MDDNR","MDDNR","WT8.1",4/11/2023,13:07:00,6.6,,,0.5,"S ","ISM","M1","SALINITY",,10.24000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673228,"BAY838","TWQM","TRIB","MDDNR","MDDNR","WT8.1",4/11/2023,13:07:00,6.6,,,1,"M ","ISM","M1","SALINITY",,10.24000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673228,"BAY838","TWQM","TRIB","MDDNR","MDDNR","WT8.1",4/11/2023,13:07:00,6.6,,,2,"M ","ISM","M1","SALINITY",,10.24000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673228,"BAY838","TWQM","TRIB","MDDNR","MDDNR","WT8.1",4/11/2023,13:07:00,6.6,,,3,"M ","ISM","M1","SALINITY",,10.30000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673228,"BAY838","TWQM","TRIB","MDDNR","MDDNR","WT8.1",4/11/2023,13:07:00,6.6,,,4,"M ","ISM","M1","SALINITY",,10.50000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673228,"BAY838","TWQM","TRIB","MDDNR","MDDNR","WT8.1",4/11/2023,13:07:00,6.6,,,5,"M ","ISM","M1","SALINITY",,10.50000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673228,"BAY838","TWQM","TRIB","MDDNR","MDDNR","WT8.1",4/11/2023,13:07:00,6.6,,,5.6,"B ","ISM","M1","SALINITY",,10.50000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673458,"BAY844","TWQM","TRIB","MDDNR","MDDNR","WT8.1",7/11/2023,09:50:00,9.2,,,0.5,"S ","ISM","M1","SALINITY",,11.08000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673458,"BAY844","TWQM","TRIB","MDDNR","MDDNR","WT8.1",7/11/2023,09:50:00,9.2,,,1,"M ","ISM","M1","SALINITY",,11.15000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673458,"BAY844","TWQM","TRIB","MDDNR","MDDNR","WT8.1",7/11/2023,09:50:00,9.2,,,2,"M ","ISM","M1","SALINITY",,11.47000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673458,"BAY844","TWQM","TRIB","MDDNR","MDDNR","WT8.1",7/11/2023,09:50:00,9.2,,,3,"M ","ISM","M1","SALINITY",,12.20000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673458,"BAY844","TWQM","TRIB","MDDNR","MDDNR","WT8.1",7/11/2023,09:50:00,9.2,,,4,"M ","ISM","M1","SALINITY",,12.46000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673458,"BAY844","TWQM","TRIB","MDDNR","MDDNR","WT8.1",7/11/2023,09:50:00,9.2,,,5,"M ","ISM","M1","SALINITY",,12.53000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673458,"BAY844","TWQM","TRIB","MDDNR","MDDNR","WT8.1",7/11/2023,09:50:00,9.2,,,6,"M ","ISM","M1","SALINITY",,12.53000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673458,"BAY844","TWQM","TRIB","MDDNR","MDDNR","WT8.1",7/11/2023,09:50:00,9.2,,,7,"M ","ISM","M1","SALINITY",,12.53000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673458,"BAY844","TWQM","TRIB","MDDNR","MDDNR","WT8.1",7/11/2023,09:50:00,9.2,,,8.2,"B ","ISM","M1","SALINITY",,12.53000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673574,"BAY848","TWQM","TRIB","MDDNR","MDDNR","WT8.1",9/13/2023,11:09:00,8.3,,,5,"M ","ISM","M1","SALINITY",,11.67000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673574,"BAY848","TWQM","TRIB","MDDNR","MDDNR","WT8.1",9/13/2023,11:09:00,8.3,,,6,"M ","ISM","M1","SALINITY",,11.61000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673574,"BAY848","TWQM","TRIB","MDDNR","MDDNR","WT8.1",9/13/2023,11:09:00,8.3,,,7,"M ","ISM","M1","SALINITY",,11.61000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673574,"BAY848","TWQM","TRIB","MDDNR","MDDNR","WT8.1",9/13/2023,11:09:00,8.3,,,7.3,"B ","ISM","M1","SALINITY",,11.67000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673574,"BAY848","TWQM","TRIB","MDDNR","MDDNR","WT8.1",9/13/2023,11:09:00,8.3,,,0.5,"S ","ISM","M1","SALINITY",,11.61000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673574,"BAY848","TWQM","TRIB","MDDNR","MDDNR","WT8.1",9/13/2023,11:09:00,8.3,,,1,"M ","ISM","M1","SALINITY",,11.61000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673574,"BAY848","TWQM","TRIB","MDDNR","MDDNR","WT8.1",9/13/2023,11:09:00,8.3,,,2,"M ","ISM","M1","SALINITY",,11.61000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673574,"BAY848","TWQM","TRIB","MDDNR","MDDNR","WT8.1",9/13/2023,11:09:00,8.3,,,3,"M ","ISM","M1","SALINITY",,11.61000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673574,"BAY848","TWQM","TRIB","MDDNR","MDDNR","WT8.1",9/13/2023,11:09:00,8.3,,,4,"M ","ISM","M1","SALINITY",,11.61000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673689,"BAY851","TWQM","TRIB","MDDNR","MDDNR","WT8.1",10/17/2023,07:27:00,9,,,0.5,"S ","ISM","M1","SALINITY",,14.66000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673689,"BAY851","TWQM","TRIB","MDDNR","MDDNR","WT8.1",10/17/2023,07:27:00,9,,,1,"M ","ISM","M1","SALINITY",,14.66000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673689,"BAY851","TWQM","TRIB","MDDNR","MDDNR","WT8.1",10/17/2023,07:27:00,9,,,2,"M ","ISM","M1","SALINITY",,14.66000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",673689,"BAY851","TWQM","TRIB","MDDNR","MDDNR","WT8.1",10/17/2023,07:27:00,9,,,3,"M ","ISM","M1","SALINITY",,14.66000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672572,"BAY860","TWQM","TRIB","MDDNR","MDDNR","WT8.1",3/13/2024,11:12:00,7.2,,,0.5,"S ","ISM","M1","SALINITY",,7.12000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672572,"BAY860","TWQM","TRIB","MDDNR","MDDNR","WT8.1",3/13/2024,11:12:00,7.2,,,1,"M ","ISM","M1","SALINITY",,7.18000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672572,"BAY860","TWQM","TRIB","MDDNR","MDDNR","WT8.1",3/13/2024,11:12:00,7.2,,,2,"M ","ISM","M1","SALINITY",,7.68000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672572,"BAY860","TWQM","TRIB","MDDNR","MDDNR","WT8.1",3/13/2024,11:12:00,7.2,,,3,"M ","ISM","M1","SALINITY",,8.19000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672572,"BAY860","TWQM","TRIB","MDDNR","MDDNR","WT8.1",3/13/2024,11:12:00,7.2,,,4,"M ","ISM","M1","SALINITY",,9.14000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672572,"BAY860","TWQM","TRIB","MDDNR","MDDNR","WT8.1",3/13/2024,11:12:00,7.2,,,5,"M ","ISM","M1","SALINITY",,9.27000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672572,"BAY860","TWQM","TRIB","MDDNR","MDDNR","WT8.1",3/13/2024,11:12:00,7.2,,,6,"M ","ISM","M1","SALINITY",,9.27000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",672572,"BAY860","TWQM","TRIB","MDDNR","MDDNR","WT8.1",3/13/2024,11:12:00,7.2,,,6.2,"B ","ISM","M1","SALINITY",,9.27000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",691520,"BAY868","TWQM","TRIB","MDDNR","MDDNR","WT8.1",7/8/2024,09:43:00,9.4,,,8,"M ","ISM","M1","SALINITY",,7.43000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",691750,"BAY874","TWQM","TRIB","MDDNR","MDDNR","WT8.1",10/8/2024,10:25:00,7,,,0.5,"S ","ISM","M1","SALINITY",,10.24000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",691370,"BAY864","TWQM","TRIB","MDDNR","MDDNR","WT8.1",5/14/2024,07:35:00,8.6,,,7.6,"B ","ISM","M1","SALINITY",,4.46000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",691370,"BAY864","TWQM","TRIB","MDDNR","MDDNR","WT8.1",5/14/2024,07:35:00,8.6,,,7,"M ","ISM","M1","SALINITY",,4.46000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",691520,"BAY868","TWQM","TRIB","MDDNR","MDDNR","WT8.1",7/8/2024,09:43:00,9.4,,,0.5,"S ","ISM","M1","SALINITY",,6.62000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",691520,"BAY868","TWQM","TRIB","MDDNR","MDDNR","WT8.1",7/8/2024,09:43:00,9.4,,,1,"M ","ISM","M1","SALINITY",,6.62000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",691520,"BAY868","TWQM","TRIB","MDDNR","MDDNR","WT8.1",7/8/2024,09:43:00,9.4,,,2,"M ","ISM","M1","SALINITY",,6.68000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",691520,"BAY868","TWQM","TRIB","MDDNR","MDDNR","WT8.1",7/8/2024,09:43:00,9.4,,,3,"M ","ISM","M1","SALINITY",,6.74000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",691520,"BAY868","TWQM","TRIB","MDDNR","MDDNR","WT8.1",7/8/2024,09:43:00,9.4,,,4,"M ","ISM","M1","SALINITY",,7.24000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",691520,"BAY868","TWQM","TRIB","MDDNR","MDDNR","WT8.1",7/8/2024,09:43:00,9.4,,,5,"M ","ISM","M1","SALINITY",,7.30000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",691520,"BAY868","TWQM","TRIB","MDDNR","MDDNR","WT8.1",7/8/2024,09:43:00,9.4,,,6,"M ","ISM","M1","SALINITY",,7.37000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",691520,"BAY868","TWQM","TRIB","MDDNR","MDDNR","WT8.1",7/8/2024,09:43:00,9.4,,,7,"M ","ISM","M1","SALINITY",,7.43000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",691520,"BAY868","TWQM","TRIB","MDDNR","MDDNR","WT8.1",7/8/2024,09:43:00,9.4,,,8.4,"B ","ISM","M1","SALINITY",,7.43000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",699434,"BAY841","TWQM","TRIB","MDDNR","MDDNR","WT8.1",5/16/2023,12:05:00,8,,,0.5,"S ","ISM","M1","SALINITY",,7.93000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",699434,"BAY841","TWQM","TRIB","MDDNR","MDDNR","WT8.1",5/16/2023,12:05:00,8,,,1,"M ","ISM","M1","SALINITY",,7.93000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",699434,"BAY841","TWQM","TRIB","MDDNR","MDDNR","WT8.1",5/16/2023,12:05:00,8,,,2,"M ","ISM","M1","SALINITY",,7.93000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",699434,"BAY841","TWQM","TRIB","MDDNR","MDDNR","WT8.1",5/16/2023,12:05:00,8,,,3,"M ","ISM","M1","SALINITY",,8.00000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",699434,"BAY841","TWQM","TRIB","MDDNR","MDDNR","WT8.1",5/16/2023,12:05:00,8,,,4,"M ","ISM","M1","SALINITY",,8.44000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",699434,"BAY841","TWQM","TRIB","MDDNR","MDDNR","WT8.1",5/16/2023,12:05:00,8,,,5,"M ","ISM","M1","SALINITY",,8.50000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",699434,"BAY841","TWQM","TRIB","MDDNR","MDDNR","WT8.1",5/16/2023,12:05:00,8,,,6,"M ","ISM","M1","SALINITY",,8.57000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",699434,"BAY841","TWQM","TRIB","MDDNR","MDDNR","WT8.1",5/16/2023,12:05:00,8,,,7,"B ","ISM","M1","SALINITY",,8.57000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",699526,"BAY842","TWQM","TRIB","MDDNR","MDDNR","WT8.1",6/6/2023,11:13:00,8,,,0.5,"S ","ISM","M1","SALINITY",,8.57000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",699526,"BAY842","TWQM","TRIB","MDDNR","MDDNR","WT8.1",6/6/2023,11:13:00,8,,,1,"M ","ISM","M1","SALINITY",,8.63000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
"WT8.1",677990,"BAY863","TWQM","TRIB","MDDNR","MDDNR","WT8.1",4/16/2024,10:45:00,6.8,,,0.5,"S ","ISM","M1","SALINITY",,5.07000,"PPT","F01 ",,,,,"",38.94960,-76.54610,"T3"
